Unnamed: 0,idx,Filing_Date,Trade_Date,Ticker,Company_Name,Industry,Insider_Amount,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip,source,exchange
132,133,2016-08-03,2016-08-02,INFN,Infinera Corp,Telephone & Telegraph Apparatus,4.0,P - Purchase,0.0,332000.0,1323790.0,33.0,3252693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
134,135,2016-07-29,2016-04-12,BKSC,Bank of South Carolina Corp,State Commercial Banks,5.0,P - Purchase,0.0,61740.0,295684.0,26.0,929826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
133,134,2016-07-29,2015-04-29,ASPS,Altisource Portfolio Solutions S.A.,Miscellaneous Business Services,7.0,P - Purchase,0.0,463811.0,4480366.0,12.0,15636798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
135,136,2016-07-28,2016-07-27,HONE,"Harborone Bancorp, Inc.",State Commercial Banks,15.0,P - Purchase,0.0,578800.0,423800.0,-373.0,5864601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
136,137,2016-07-28,2016-01-08,MFRM,Mattress Firm Holding Corp.,Furniture Stores,8.0,P - Purchase,0.0,926252.0,8858529.0,12.0,31649335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
137,138,2016-07-20,2016-07-18,ARDX,"Ardelyx, Inc.",Pharmaceutical Preparations,18.0,P - Purchase,0.0,66675124.0,132776587.0,101.0,657035120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
138,139,2016-07-19,2016-07-15,CONN,Conns Inc,"Radio, Tv & Consumer Electronics Stores",11.0,P - Purchase,0.0,5343338.0,25767522.0,26.0,92831823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
139,140,2016-07-11,2016-07-07,DRI,Darden Restaurants Inc,Eating Places,4.0,P - Purchase,0.0,26500.0,131006.0,25.0,1529855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
140,141,2016-06-30,2013-08-07,LUK,Leucadia National Corp,Meat Packing Plants,4.0,P - Purchase,0.0,135737.0,201137.0,208.0,2770576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
141,142,2016-06-29,2016-06-27,SELB,Selecta Biosciences Inc,Pharmaceutical Preparations,5.0,P - Purchase,0.0,3095000.0,6796358.0,84.0,43330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
142,143,2016-06-28,2016-06-28,RH,Restoration Hardware Holdings Inc,Furniture Stores,5.0,P - Purchase,0.0,552171.0,595801.0,999.0,19859652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
143,144,2016-06-23,2016-06-21,EBTC,Enterprise Bancorp Inc ,State Commercial Banks,6.0,P - Purchase,0.0,72208.0,257095.0,39.0,1552473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
144,145,2016-06-21,2014-12-16,LC,Lendingclub Corp,Business Services,4.0,P - Purchase,0.0,28787840.0,58275439.0,98.0,118816603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
145,146,2016-06-21,2016-06-17,VIVE,"Viveve Medical, Inc.",Electromedical & Electrotherapeutic Apparatus,7.0,P - Purchase,0.0,22341537.0,53357570.0,72.0,13590152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
146,147,2016-06-21,2016-06-20,NERV,"Minerva Neurosciences, Inc.",Pharmaceutical Preparations,9.0,P - Purchase,0.0,7257525.0,28608935.0,34.0,43002007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
147,148,2016-06-20,2016-06-16,NMIH,"Nmi Holdings, Inc.",Surety Insurance,4.0,P - Purchase,0.0,2002800.0,7683271.0,35.0,16555042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
148,149,2016-06-20,2016-06-16,TLRD,Tailored Brands Inc,Apparel & Accessory Stores,4.0,P - Purchase,0.0,81000.0,197235.0,70.0,1061761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
149,150,2016-06-15,2016-06-15,TPX,Tempur Pedic International Inc,Household Furniture,12.0,P - Purchase,0.0,2483204.0,16727540.0,17.0,117166763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
150,151,2016-06-15,2015-06-19,LGP,Lehigh Gas Partners LP,Petroleum & Petroleum Products (No Bulk Stations),9.0,P - Purchase,0.0,350780.0,390137.0,891.0,8269320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
152,153,2016-06-14,2015-01-29,MRTX,"Mirati Therapeutics, Inc.",Pharmaceutical Preparations,5.0,P - Purchase,0.0,1896902.0,6889453.0,38.0,32580987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
151,152,2016-06-14,2012-12-13,WWWW,"Web.Com Group, Inc.",Prepackaged Software,4.0,P - Purchase,0.0,7535639.0,18463504.0,69.0,129185697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
153,154,2016-06-13,2016-06-02,VMEM,Violin Memory Inc,Computer Storage Devices,6.0,P - Purchase,0.0,3674186.0,18231840.0,25.0,3097909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
154,155,2016-06-13,2016-06-13,FRAN,Francesca'S Holdings Corp,Apparel & Accessory Stores,5.0,P - Purchase,0.0,102000.0,142000.0,255.0,1756757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
155,156,2016-06-13,2014-09-04,AST,"Asterias Biotherapeutics, Inc.","Biological Products, (No Diagnostic Substances)",4.0,P - Purchase,0.0,366440.0,1672440.0,28.0,1389790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
156,157,2016-06-13,2014-08-15,TSE,Trinseo S.A.,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",5.0,P - Purchase,0.0,38100.0,71220.0,115.0,773186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
157,158,2016-06-07,2016-06-06,LM,"Legg Mason, Inc.",Investment Advice,5.0,P - Purchase,0.0,61500.0,199430.0,45.0,1760860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,
158,159,2016-06-06,2016-06-03,IILG,"Interval Leisure Group, Inc.",Real Estate Agents & Managers (For Others),4.0,P - Purchase,0.0,78753.0,184470.0,74.0,1236995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
159,160,2016-06-06,2016-06-02,FOLD,Amicus Therapeutics Inc,Pharmaceutical Preparations,15.0,P - Purchase,0.0,17171158.0,58124229.0,42.0,87359895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
162,163,2016-06-03,2011-11-17,FUN,Cedar Fair L P,Miscellaneous Amusement & Recreation,5.0,P - Purchase,0.0,1543561.0,4522037.0,52.0,34649722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
163,164,2016-06-03,2013-05-20,HTZ,Hertz Global Holdings Inc,Auto Rental & Leasing (No Drivers),8.0,P - Purchase,0.0,12328028.0,64254848.0,24.0,176075197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
160,161,2016-06-03,2015-05-27,AVID,"Avid Technology, Inc.",Photographic Equipment & Supplies,4.0,P - Purchase,0.0,825500.0,1502718.0,122.0,8839287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
161,162,2016-06-03,2016-06-01,OVAS,"Ovascience, Inc.",Pharmaceutical Preparations,5.0,P - Purchase,0.0,1686008.0,7741854.0,28.0,14499769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
164,165,2016-06-02,2016-05-16,BID,Sothebys,Business Services,8.0,P - Purchase,0.0,220355.0,403355.0,120.0,7428924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
165,166,2016-05-31,2016-05-31,SCHW,Schwab Charles Corp,"Security Brokers, Dealers & Flotation Companies",5.0,P - Purchase,0.0,69482.0,198269.0,54.0,1390725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
166,167,2016-05-31,2016-05-26,FDC,First Data Corp,Business Services,6.0,P - Purchase,0.0,1019990.0,2271839.0,81.0,13306584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
167,168,2016-05-27,2016-05-26,DSW,Dsw Inc.,Shoe Stores,4.0,P - Purchase,0.0,2032249.0,6083396.0,50.0,51959428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
169,170,2016-05-26,2016-05-25,BWFG,"Bankwell Financial Group, Inc.",State Commercial Banks,9.0,P - Purchase,0.0,424982.0,1637944.0,35.0,7673658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
168,169,2016-05-26,2014-05-07,ALDX,"Aldeyra Therapeutics, Inc.",Pharmaceutical Preparations,5.0,P - Purchase,0.0,750000.0,1993047.0,60.0,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
170,171,2016-05-25,2016-05-24,ERII,"Energy Recovery, Inc.",Special Industry Machinery,5.0,P - Purchase,0.0,2233764.0,8600012.0,35.0,10508270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
171,172,2016-05-25,2016-05-25,MYL,Mylan N.V.,Pharmaceutical Preparations,4.0,P - Purchase,0.0,74794.0,148940.0,101.0,3172876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
172,173,2016-05-24,2016-05-23,KOP,Koppers Holdings Inc.,Lumber & Wood Products (No Furniture),5.0,P - Purchase,0.0,44281.0,108298.0,69.0,1069332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
173,174,2016-05-20,2015-04-27,ABTL,Autobytel Inc,"Computer Programming, Data Processing, Etc.",7.0,P - Purchase,0.0,6029215.0,7158822.0,534.0,23035854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
174,175,2016-05-20,2016-05-20,OZRK,Bank of the Ozarks Inc,State Commercial Banks,6.0,P - Purchase,0.0,160088.0,866055.0,23.0,6341235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
175,176,2016-05-20,2016-05-19,TSS,Total System Services Inc,Business Services,4.0,P - Purchase,0.0,16200.0,44878.0,56.0,699930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
176,177,2016-05-18,2016-05-17,GSAT,"Globalstar, Inc.",Communications Services,4.0,P - Purchase,0.0,12498936.0,12616919.0,999.0,35233216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,AMEX
177,178,2016-05-18,2016-05-17,SITE,"Siteone Landscape Supply, Inc.",Agricultural Services,6.0,P - Purchase,0.0,95150.0,600449.0,19.0,1998150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
178,179,2016-05-18,2016-05-16,KEY,Keycorp ,National Commercial Banks,13.0,P - Purchase,0.0,180800.0,344022.0,111.0,2066695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
179,180,2016-05-17,2016-05-13,APPF,Appfolio Inc,Prepackaged Software,4.0,P - Purchase,0.0,2729011.0,5178164.0,111.0,36996119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
180,181,2016-05-17,2016-05-16,TSO,Tesoro Corp ,Petroleum Refining,5.0,P - Purchase,0.0,39782.0,57026.0,231.0,1794801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
181,182,2016-05-17,2016-05-17,NPO,"Enpro Industries, Inc","Gaskets, Packg & Sealg Devices & Rubber & Plastics Hose",4.0,P - Purchase,0.0,28000.0,171433.0,20.0,1014583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,
182,183,2016-05-17,2012-04-16,,Golden Grain Energy,Industrial Organic Chemicals,5.0,P - Purchase,0.0,83333.0,277833.0,43.0,3194446427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
183,184,2016-05-13,2016-05-11,NTLA,"Intellia Therapeutics, Inc.",In Vitro & In Vivo Diagnostic Substances,4.0,P - Purchase,0.0,1000000.0,7581628.0,15.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
184,185,2016-05-11,2016-05-09,WTW,Weight Watchers International Inc,Personal Services,6.0,P - Purchase,0.0,286250.0,424629.0,207.0,3456831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
186,187,2016-05-10,2016-03-04,MNK,Mallinckrodt Plc,Pharmaceutical Preparations,7.0,P - Purchase,0.0,1512535.0,7788039.0,24.0,108805280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
185,186,2016-05-10,2015-11-09,MATR,Mattersight Corp,Computer Integrated Systems Design,14.0,P - Purchase,0.0,4169099.0,32046392.0,15.0,19716607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
187,188,2016-05-06,2016-05-05,RILY,"B. Riley Financial, Inc.",Business Services,7.0,P - Purchase,0.0,85656000.0,101652921.0,535.0,22154000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
188,189,2016-05-06,2016-05-06,UNVR,Univar Inc.,Prefabricated Wood Bldgs & Components,5.0,P - Purchase,0.0,86000.0,179771.0,92.0,1590563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
189,190,2016-05-05,2014-10-21,ESPR,"Esperion Therapeutics, Inc.",Pharmaceutical Preparations,15.0,P - Purchase,0.0,4895425.0,28309035.0,21.0,77572476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
190,191,2016-05-04,2016-04-15,PBIB,"Porter Bancorp, Inc.",National Commercial Banks,5.0,P - Purchase,0.0,1619688.0,3328565.0,95.0,3998800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
191,192,2016-04-27,2016-04-25,MGP,Mgm Growth Properties LLC,Real Estate Investment Trusts,5.0,P - Purchase,0.0,277500.0,277500.0,0.0,5827500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
192,193,2016-04-27,2016-04-26,PGC,Peapack Gladstone Financial Corp,Commercial Banks,4.0,P - Purchase,0.0,50976.0,283333.0,22.0,891640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
193,194,2016-04-20,2016-04-13,HCFB,Hcsb Financial Corp,"Savings Institution, Federally Chartered",5.0,P - Purchase,0.0,11250000.0,11362557.0,999.0,1125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
194,195,2016-04-18,2016-04-15,SVBI,Severn Bancorp Inc,National Commercial Banks,5.0,P - Purchase,0.0,161000.0,284000.0,131.0,885500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
195,196,2016-04-13,2014-08-15,WMC,Western Asset Mortgage Capital Corp,Real Estate Investment Trusts,5.0,P - Purchase,0.0,153410.0,171552.0,846.0,2699299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
196,197,2016-04-11,2016-01-12,ARNI,"Arno Therapeutics, Inc",Pharmaceutical Preparations,4.0,P - Purchase,0.0,8297119.0,11000083.0,307.0,2903992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
197,198,2016-04-11,2016-04-08,LIFE,Atyr Pharma Inc,"Biological Products, (No Diagnostic Substances)",4.0,P - Purchase,0.0,775000.0,5096775.0,18.0,9933649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
