Unnamed: 0,idx,Filing_Date,Trade_Date,Ticker,Company_Name,Industry,Insider_Amount,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip,source,exchange
796,797,2019-03-18,2019-03-14,SEM,Select Medical Holdings Corp,Hospitals,3.0,P - Purchase,14.23,414289.0,24559715.0,2.0,5840635.0,14.12,13.44,14.44,15.1,15.29,15.88,16.82,17.36,22.84,22.41,24.41,24.87,12.84,34.41,-0.77,-5.55,1.48,6.11,7.45,11.6,18.2,22.0,60.51,57.48,71.54,74.77,-9.77,141.81,True,True,False,ALPACA,NYSE
797,798,2019-03-13,2018-03-21,PLYM,Plymouth Industrial Reit Inc.,Real Estate Investment Trusts,4.0,P - Purchase,13.38,11200.0,170226.0,7.0,181751.0,14.37,14.12,15.86,15.13,16.42,16.13,16.09,16.67,16.36,16.16,16.81,18.71,9.23,16.95,7.4,5.53,18.54,13.08,22.72,20.55,20.25,24.59,22.27,20.78,25.64,39.84,-31.02,26.68,True,True,False,ALPACA,NYSE
798,799,2019-03-11,2019-02-07,UEC,Uranium Energy Corp,Miscellaneous Metal Ores,10.0,P - Purchase,1.35,229834.0,4125178.0,6.0,348564.0,1.43,1.48,1.4,1.3,1.44,0.93,0.99,1.0,0.87,0.95,0.86,0.85,0.59,3.17,5.93,9.63,3.7,-3.7,6.67,-31.11,-26.67,-25.93,-35.56,-29.63,-36.3,-37.04,-56.3,134.81,True,True,False,ALPACA,AMEX
799,800,2019-03-08,2017-10-16,NOC,Northrop Grumman Corp /de/,"Search, Detection, Navigation, Guidance, Aeronautical Sys",5.0,P - Purchase,264.16,5243.0,399122.0,1.0,397662.0,260.79,263.48,276.08,296.48,307.99,338.91,361.12,355.2,340.93,335.74,364.55,356.61,312.67,318.87,-1.28,-0.26,4.51,12.24,16.59,28.3,36.71,34.46,29.06,27.1,38.0,35.0,18.36,20.71,True,True,False,ALPACA,NYSE
800,801,2019-03-07,2019-03-07,AGN,Allergan Plc,Pharmaceutical Preparations,8.0,P - Purchase,143.47,49904.0,701150.0,8.0,8917813.0,144.0,146.56,137.44,123.92,166.25,157.25,161.36,167.2,182.89,183.98,192.37,198.5,166.88,0.0,0.37,2.15,-4.2,-13.63,15.88,9.6,12.47,16.54,27.48,28.24,34.08,38.36,16.32,0.0,False,True,False,ALPACA,
801,802,2019-03-04,2019-03-01,WTW,Weight Watchers International Inc,Personal Services,9.0,P - Purchase,21.11,1019781.0,29964423.0,4.0,20172178.0,20.34,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.65,-4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
802,803,2019-03-01,2019-02-25,AERO,"Aerogrow International, Inc.","Building Materials, Hardware, Garden Supply",6.0,P - Purchase,0.0,786994.0,91760309.0,1.0,126735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
803,804,2019-02-28,2019-02-26,PII,Polaris Industries Inc/mn,Miscellaneous Transportation Equipment,6.0,P - Purchase,85.13,27923.0,399380.0,8.0,2567462.0,83.79,80.77,91.05,79.57,84.59,86.18,78.38,81.58,96.99,89.58,91.37,87.94,55.61,130.6,-1.57,-5.12,6.95,-6.53,-0.63,1.23,-7.93,-4.17,13.93,5.23,7.33,3.3,-34.68,53.41,False,True,False,ALPACA,
804,805,2019-02-26,2019-02-25,DO,Diamond Offshore Drilling Inc,Drilling Oil & Gas Wells,6.0,P - Purchase,9.92,3043427.0,73151382.0,4.0,91015228.0,9.94,10.45,12.49,9.66,8.39,7.94,5.95,5.58,5.89,5.74,7.3,4.73,1.46,0.0,0.2,5.34,25.91,-2.62,-15.42,-19.96,-40.02,-43.75,-40.63,-42.14,-26.41,-52.32,-85.28,0.0,False,True,False,ALPACA,
805,806,2019-02-25,2019-02-22,CPK,Chesapeake Lodging Trust,Real Estate Investment Trusts,9.0,P - Purchase,87.38,103880.0,1306410.0,9.0,2604042.0,89.44,88.66,87.36,89.41,91.93,87.54,91.02,92.18,84.87,87.47,93.38,93.88,88.68,114.94,2.36,1.46,-0.02,2.32,5.21,0.18,4.17,5.49,-2.87,0.1,6.87,7.44,1.49,31.54,True,True,False,ALPACA,NYSE
806,807,2019-02-22,2012-06-28,IMXI,International Monetary Systems Ltd /wi/,Business Services,4.0,P - Purchase,11.24,76600.0,1712841.0,5.0,130590.0,10.78,10.93,11.84,13.27,14.25,14.11,13.9,14.11,15.1,12.96,12.14,10.86,8.85,15.65,-4.09,-2.76,5.34,18.06,26.78,25.53,23.67,25.53,34.34,15.3,8.01,-3.38,-21.26,39.23,True,True,False,ALPACA,NASDAQ
808,809,2019-02-21,2019-02-20,ROX,Castle Brands Inc,Beverages,8.0,P - Purchase,0.91,1878718.0,63714129.0,3.0,1312248.0,0.85,0.77,0.68,0.56,0.55,0.55,0.65,1.26,0.0,0.0,0.0,0.0,0.0,0.0,-6.59,-15.38,-25.27,-38.46,-39.56,-39.56,-28.57,38.46,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
807,808,2019-02-21,2019-02-19,RDFN,Redfin Corp,Real Estate Agents & Managers (For Others),3.0,P - Purchase,19.47,295532.0,3800009.0,8.0,4618333.0,19.25,19.89,21.79,17.7,18.58,17.6,17.81,16.62,19.91,20.03,21.28,24.25,24.06,69.99,-1.13,2.16,11.92,-9.09,-4.57,-9.6,-8.53,-14.64,2.26,2.88,9.3,24.55,23.57,259.48,True,True,False,ALPACA,NASDAQ
809,810,2019-02-20,2019-02-19,ONDK,"On Deck Capital, Inc.",Finance Services,7.0,P - Purchase,6.15,145100.0,10052635.0,1.0,672239.0,5.61,5.29,5.3,4.5,4.29,3.94,3.38,3.33,4.45,4.2,4.16,4.07,2.65,0.0,-8.78,-13.98,-13.82,-26.83,-30.24,-35.93,-45.04,-45.85,-27.64,-31.71,-32.36,-33.82,-56.91,0.0,False,True,False,ALPACA,
810,811,2019-02-19,2019-02-19,AVDR,Avedro Inc,Pharmaceutical Preparations,5.0,P - Purchase,13.18,174357.0,4210835.0,4.0,2440998.0,11.59,12.05,12.0,18.8,20.36,18.29,22.74,24.7,22.92,22.99,22.99,22.99,22.99,28.02,-12.06,-8.57,-8.95,42.64,54.48,38.77,72.53,87.41,73.9,74.43,74.43,74.43,74.43,112.59,False,True,False,ALPACA,
811,812,2019-02-11,2016-05-19,OPY,Oppenheimer Holdings Inc,"Security Brokers, Dealers & Flotation Companies",2.0,P - Purchase,24.48,5007.0,101128.0,5.0,81814.0,26.21,26.34,24.21,24.37,23.64,27.93,25.72,28.73,25.81,25.93,26.44,25.32,25.36,38.91,7.07,7.6,-1.1,-0.45,-3.43,14.09,5.07,17.36,5.43,5.92,8.01,3.43,3.59,58.95,True,True,False,ALPACA,NYSE
812,813,2019-02-01,2011-12-19,ETFC,E Trade Financial Corp,"Savings Institution, Federally Chartered",9.0,P - Purchase,46.59,204667.0,28055865.0,1.0,3571025.0,46.29,48.26,47.04,49.78,45.45,45.04,46.21,42.09,40.58,42.38,45.18,46.25,44.16,0.0,-0.64,3.58,0.97,6.85,-2.45,-3.33,-0.82,-9.66,-12.9,-9.04,-3.03,-0.73,-5.22,0.0,False,True,False,ALPACA,
813,814,2019-01-29,2019-01-28,FRAF,Franklin Financial Network Inc.,State Commercial Banks,12.0,P - Purchase,34.63,72176.0,832990.0,9.0,1611780.0,35.24,34.84,33.39,32.77,29.39,32.12,32.57,33.7,34.19,34.32,27.09,25.04,25.37,30.31,1.76,0.61,-3.58,-5.37,-15.13,-7.25,-5.95,-2.69,-1.27,-0.9,-21.77,-27.69,-26.74,-12.47,True,True,False,ALPACA,NASDAQ
814,815,2019-01-25,2019-01-25,EBSB,"Meridian Bancorp, Inc.",National Commercial Banks,7.0,P - Purchase,14.73,58947.0,880771.0,7.0,821156.0,14.91,15.49,14.33,16.47,16.25,16.34,17.27,16.77,17.32,18.66,18.84,19.34,17.32,16.1,1.22,5.16,-2.72,11.81,10.32,10.93,17.24,13.85,17.58,26.68,27.9,31.3,17.58,9.3,False,True,False,ALPACA,
815,816,2019-01-22,2018-11-20,SWCH,"Switch, Inc.","Computer Programming, Data Processing, Etc.",2.0,P - Purchase,7.76,337000.0,14458640.0,2.0,5473255.0,8.17,8.52,10.0,10.35,12.39,12.58,13.22,16.12,15.24,14.35,14.98,14.56,15.94,18.02,5.28,9.79,28.87,33.38,59.66,62.11,70.36,107.73,96.39,84.92,93.04,87.63,105.41,132.22,False,True,False,ALPACA,
816,817,2019-01-15,2018-03-13,CVRR,"Cvr Refining, LP",Petroleum Refining,16.0,P - Purchase,10.5,6378623.0,124378623.0,5.0,170972356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
817,818,2019-01-11,2019-01-11,ADK,Adcare Health Systems Inc,Skilled Nursing Care Facilities,6.0,P - Purchase,0.0,226748.0,3240894.0,8.0,658892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
818,819,2019-01-08,2012-05-18,NES,"Nuverra Environmental Solutions, Inc.",Oil & Gas Field Services,16.0,P - Purchase,10.0,3364029.0,116635426.0,3.0,16394921.0,12.51,11.15,10.0,8.68,9.05,4.52,5.46,3.98,4.03,3.49,3.01,2.62,2.74,3.05,25.1,11.5,0.0,-13.2,-9.5,-54.8,-45.4,-60.2,-59.7,-65.1,-69.9,-73.8,-72.6,-69.5,True,True,False,ALPACA,AMEX
821,822,2019-01-04,2016-05-17,CFMS,Conformis Inc,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",2.0,P - Purchase,0.44,561600.0,8195248.0,7.0,239520.0,0.55,0.66,1.26,2.75,2.48,4.17,3.82,1.78,2.0,2.29,1.97,1.5,1.38,1.14,25.0,50.0,186.36,525.0,463.64,847.73,768.18,304.55,354.55,420.45,347.73,240.91,213.64,159.09,True,True,False,ALPACA,NASDAQ
820,821,2019-01-04,2019-01-03,AOSL,Alpha & Omega Semiconductor Ltd,Semiconductors & Related Devices,2.0,P - Purchase,10.51,171316.0,4323537.0,4.0,1690834.0,10.46,12.33,11.52,11.9,12.2,8.5,8.94,10.73,13.21,11.9,12.52,12.2,14.15,29.16,-0.48,17.32,9.61,13.23,16.08,-19.12,-14.94,2.09,25.69,13.23,19.12,16.08,34.63,177.45,False,True,False,ALPACA,
819,820,2019-01-04,2019-01-02,CATO,Cato Corp,Women's Clothing Stores,5.0,P - Purchase,13.13,23764.0,610818.0,4.0,493068.0,13.66,13.18,13.46,13.71,13.2,11.58,11.93,12.18,16.02,16.12,17.15,17.8,15.46,11.1,4.04,0.38,2.51,4.42,0.53,-11.81,-9.14,-7.24,22.01,22.77,30.62,35.57,17.75,-15.46,True,True,False,ALPACA,NYSE
822,823,2019-01-02,2013-05-23,EPM,Evolution Petroleum Corp,Crude Petroleum & Natural Gas,5.0,P - Purchase,6.34,807363.0,12348430.0,7.0,6047550.0,6.5,6.37,6.04,5.84,6.01,5.32,5.83,5.32,5.18,4.99,5.11,4.93,4.88,3.25,2.52,0.47,-4.73,-7.89,-5.21,-16.09,-8.04,-16.09,-18.3,-21.29,-19.4,-22.24,-23.03,-48.74,True,True,False,ALPACA,AMEX
823,824,2018-12-31,2018-12-28,SRAX,"Social Reality, Inc.",Advertising Agencies,5.0,P - Purchase,2.29,407679.0,12971683.0,3.0,544689.0,2.94,3.35,2.79,3.7,4.96,4.58,5.21,3.5,2.81,2.13,1.53,1.27,2.31,3.6,28.38,46.29,21.83,61.57,116.59,100.0,127.51,52.84,22.71,-6.99,-33.19,-44.54,0.87,57.21,False,True,False,ALPACA,
824,825,2018-12-27,2018-12-24,FORD,Forward Industries Inc,Plastics Products,2.0,P - Purchase,1.3,6501.0,1123064.0,1.0,7556.0,1.47,1.48,1.66,1.47,1.48,1.3,1.16,1.08,1.11,1.02,1.01,1.01,1.05,2.85,13.08,13.85,27.69,13.08,13.85,0.0,-10.77,-16.92,-14.62,-21.54,-22.31,-22.31,-19.23,119.23,True,True,False,ALPACA,NASDAQ
825,826,2018-12-21,2018-12-19,AJG,Gallagher Arthur J & Co,"Insurance Agents, Brokers & Service",5.0,P - Purchase,69.11,66008.0,1376774.0,5.0,2781447.0,69.04,69.55,75.97,75.34,78.26,80.57,83.08,85.78,85.09,87.13,87.63,88.33,93.21,117.59,-0.1,0.64,9.93,9.01,13.24,16.58,20.21,24.12,23.12,26.07,26.8,27.81,34.87,70.15,False,True,False,ALPACA,
826,827,2018-12-17,2018-12-14,KRA,"Kraton Performance Polymers, Inc.","Plastic Materials, Synth Resins & Nonvulcan Elastomers",4.0,P - Purchase,21.64,102400.0,4615556.0,2.0,2224342.0,23.8,25.97,36.0,32.64,36.54,27.15,27.82,31.71,30.65,32.21,22.54,23.16,24.81,35.11,9.98,20.01,66.36,50.83,68.85,25.46,28.56,46.53,41.64,48.84,4.16,7.02,14.65,62.25,False,True,False,ALPACA,
827,828,2018-12-17,2018-12-17,TELL,Tellurian Inc. /de/,Crude Petroleum & Natural Gas,4.0,P - Purchase,6.34,530000.0,68750243.0,1.0,3714755.0,7.46,8.31,9.94,9.8,10.09,8.45,8.13,7.04,8.02,8.58,7.97,7.77,7.33,1.82,17.67,31.07,56.78,54.57,59.15,33.28,28.23,11.04,26.5,35.33,25.71,22.56,15.62,-71.29,True,True,False,ALPACA,AMEX
828,829,2018-12-17,2018-12-13,SBT,"Sterling Bancorp, Inc.","Savings Institution, Federally Chartered",9.0,P - Purchase,7.66,97815.0,1761986.0,6.0,1127883.0,7.67,8.3,10.2,9.9,9.93,9.87,9.69,9.88,9.69,10.04,10.0,9.65,8.05,5.07,0.13,8.36,33.16,29.24,29.63,28.85,26.5,28.98,26.5,31.07,30.55,25.98,5.09,-33.81,True,True,False,ALPACA,NASDAQ
829,830,2018-12-14,2018-10-16,SRMC,Sierra Monitor Corp /ca/,Measuring & Controlling Devices,3.0,P - Purchase,0.0,203318.0,2834696.0,8.0,305397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
830,831,2018-12-13,2018-12-12,BEAC.,Beacon Enterprise Solutions Group Inc,Telephone Communications (No Radiotelephone),7.0,P - Purchase,0.0,127673.0,2669827.0,5.0,501815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
831,832,2018-12-13,2018-12-11,FGP,Ferrellgas Partners L P,Miscellaneous Retail,17.0,P - Purchase,0.8,2165093.0,26726206.0,9.0,39923175.0,0.62,1.11,1.14,1.15,1.25,1.24,1.06,0.87,0.74,1.15,0.64,0.62,0.31,0.0,-22.5,38.75,42.5,43.75,56.25,55.0,32.5,8.75,-7.5,43.75,-20.0,-22.5,-61.25,0.0,False,True,False,ALPACA,
832,833,2018-12-12,2018-12-10,BLDR,"Builders Firstsource, Inc.",Lumber & Other Building Materials Dealers,8.0,P - Purchase,11.59,2555776.0,164311993.0,2.0,20763976.0,10.95,12.33,13.15,13.91,14.09,16.16,15.31,16.41,19.32,20.16,23.47,25.36,25.4,41.3,-5.52,6.38,13.46,20.02,21.57,39.43,32.1,41.59,66.7,73.94,102.5,118.81,119.15,256.34,True,True,False,ALPACA,NYSE
833,834,2018-12-11,2018-12-11,DLPH,Delphi Automotive Plc,Motor Vehicle Parts & Accessories,3.0,P - Purchase,15.39,64460.0,847647.0,8.0,4735098.0,14.34,16.21,17.24,20.06,22.89,20.31,18.01,17.9,13.09,16.54,13.55,11.71,12.9,0.0,-6.82,5.33,12.02,30.34,48.73,31.97,17.02,16.31,-14.94,7.47,-11.96,-23.91,-16.18,0.0,False,True,False,ALPACA,
834,835,2018-12-07,2018-12-06,BC,Brunswick Corp,Engines & Turbines,2.0,P - Purchase,47.9,16545.0,242595.0,7.0,872122.0,44.11,46.43,46.65,51.02,49.39,48.09,42.96,42.1,44.88,51.93,53.78,57.51,59.8,81.75,-7.91,-3.07,-2.61,6.51,3.11,0.4,-10.31,-12.11,-6.3,8.41,12.28,20.06,24.84,70.67,True,True,False,ALPACA,NYSE
835,836,2018-12-04,2018-12-04,FLEX,Flextronics International Ltd.,Printed Circuit Boards,4.0,P - Purchase,8.34,5063527.0,75934907.0,7.0,51365405.0,7.43,7.85,9.41,10.27,10.5,10.39,9.66,9.9,9.89,10.53,9.77,11.8,12.66,17.73,-10.91,-5.88,12.83,23.14,25.9,24.58,15.83,18.71,18.59,26.26,17.15,41.49,51.8,112.59,False,True,False,ALPACA,
836,837,2018-12-04,2018-12-04,DXYN,Dixie Group Inc,Carpets & Rugs,6.0,P - Purchase,1.13,76609.0,1274206.0,6.0,245723.0,0.92,0.97,1.24,1.27,0.9,0.71,0.5,0.6,0.86,1.32,1.2,1.39,1.4,2.64,-18.58,-14.16,9.73,12.39,-20.35,-37.17,-55.75,-46.9,-23.89,16.81,6.19,23.01,23.89,133.63,True,True,False,ALPACA,NASDAQ
837,838,2018-11-29,2018-11-27,ELVT,"Elevate Credit, Inc.",Finance Services,8.0,P - Purchase,4.38,300032.0,9832418.0,3.0,1862666.0,4.34,4.55,4.5,4.24,4.38,4.68,4.14,4.25,4.44,4.21,4.36,4.1,4.48,3.88,-0.91,3.88,2.74,-3.2,0.0,6.85,-5.48,-2.97,1.37,-3.88,-0.46,-6.39,2.28,-11.42,True,True,False,ALPACA,NYSE
838,839,2018-11-29,2018-05-01,GSHD,"Goosehead Insurance, Inc.","Insurance Agents, Brokers & Service",3.0,P - Purchase,24.28,2460.0,145257.0,2.0,36039.0,24.91,25.43,27.19,27.91,25.4,31.61,36.09,45.16,43.11,44.32,46.36,43.17,40.91,123.85,2.59,4.74,11.99,14.95,4.61,30.19,48.64,86.0,77.55,82.54,90.94,77.8,68.49,410.09,True,True,False,ALPACA,NASDAQ
839,840,2018-11-28,2018-10-03,GLBZ,Glen Burnie Bancorp,State Commercial Banks,9.0,P - Purchase,9.86,15042.0,338945.0,5.0,169570.0,9.68,8.92,10.07,10.28,9.97,9.84,9.57,10.01,9.72,9.7,9.92,10.19,9.73,9.48,-1.83,-9.53,2.13,4.26,1.12,-0.2,-2.94,1.52,-1.42,-1.62,0.61,3.35,-1.32,-3.85,True,True,False,ALPACA,NASDAQ
840,841,2018-11-27,2018-11-23,ANCX,Access National Corp,"Savings Institution, Federally Chartered",12.0,P - Purchase,25.83,215745.0,3152529.0,7.0,3435024.0,23.93,20.94,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.36,-18.93,-5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
841,842,2018-11-26,2018-11-21,VRSK,"Verisk Analytics, Inc.",Computer Processing & Data Preparation,3.0,P - Purchase,119.64,48883.0,609113.0,9.0,4522211.0,113.82,107.61,114.32,122.7,129.6,137.31,137.02,146.68,155.73,159.53,154.43,138.47,145.3,200.57,-4.86,-10.06,-4.45,2.56,8.32,14.77,14.53,22.6,30.17,33.34,29.08,15.74,21.45,67.64,True,True,False,ALPACA,NASDAQ
842,843,2018-11-26,2018-11-23,LEAI,"Legacy Education Alliance, Inc.",Educational Services,4.0,P - Purchase,0.0,187000.0,4948592.0,4.0,58542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
843,844,2018-11-21,2018-11-19,FUV,Arcimoto Inc,"Motorcycles, Bicycles & Parts",6.0,P - Purchase,2.23,277747.0,6176941.0,5.0,842526.0,2.11,2.1,3.24,4.22,4.9,3.64,2.97,3.2,2.97,3.14,2.39,1.98,1.58,14.6,-5.38,-5.83,45.29,89.24,119.73,63.23,33.18,43.5,33.18,40.81,7.17,-11.21,-29.15,554.71,True,True,False,ALPACA,NASDAQ
844,845,2018-11-20,2018-11-20,IVC,Invacare Corp,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",14.0,P - Purchase,5.58,137950.0,3408834.0,4.0,1466177.0,5.03,4.02,4.86,9.78,8.92,7.31,6.6,4.82,5.8,5.05,7.44,7.11,9.27,9.12,-9.86,-27.96,-12.9,75.27,59.86,31.0,18.28,-13.62,3.94,-9.5,33.33,27.42,66.13,63.44,True,True,False,ALPACA,NYSE
845,846,2018-11-15,2018-11-13,CARB,Carbonite Inc,Computer Processing & Data Preparation,10.0,P - Purchase,26.0,492275.0,26403692.0,2.0,4692992.0,27.02,25.32,28.07,24.05,24.04,24.25,24.87,25.91,15.85,12.76,15.56,16.45,22.96,0.0,3.92,-2.62,7.96,-7.5,-7.54,-6.73,-4.35,-0.35,-39.04,-50.92,-40.15,-36.73,-11.69,0.0,False,True,False,ALPACA,
846,847,2018-11-15,2018-11-14,AMBR,"Amber Road, Inc.",Prepackaged Software,6.0,P - Purchase,8.51,37481.0,1627231.0,2.0,280947.0,8.08,8.24,8.4,9.51,8.62,9.09,12.97,13.05,0.0,0.0,0.0,0.0,0.0,0.0,-5.05,-3.17,-1.29,11.75,1.29,6.82,52.41,53.35,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
847,848,2018-11-13,2018-11-13,CY,Cypress Semiconductor Corp /de/,Semiconductors & Related Devices,8.0,P - Purchase,12.4,460733.0,10578594.0,5.0,1976401.0,13.32,12.79,12.75,14.74,14.78,16.25,15.7,21.88,22.25,22.65,23.0,23.22,23.24,0.0,7.42,3.15,2.82,18.87,19.19,31.05,26.61,76.45,79.44,82.66,85.48,87.26,87.42,0.0,False,True,False,ALPACA,
848,849,2018-11-13,2018-11-05,CIA,Citizens Inc,Life Insurance,3.0,P - Purchase,7.8,24733.0,775763.0,3.0,157562.0,7.89,7.67,7.51,7.21,6.92,6.89,6.91,7.03,6.82,6.79,7.21,7.0,7.12,6.13,1.15,-1.67,-3.72,-7.56,-11.28,-11.67,-11.41,-9.87,-12.56,-12.95,-7.56,-10.26,-8.72,-21.41,True,True,False,ALPACA,NYSE
849,850,2018-11-06,2018-11-02,TWST,Twist Bioscience Corp,"Biological Products, (No Diagnostic Substances)",2.0,P - Purchase,16.17,150000.0,1908292.0,9.0,2100000.0,24.31,31.1,27.26,22.6,21.1,28.23,22.5,24.96,33.8,27.91,30.07,23.44,21.69,113.2,50.34,92.33,68.58,39.76,30.49,74.58,39.15,54.36,109.03,72.6,85.96,44.96,34.14,600.06,True,True,False,ALPACA,NASDAQ
850,851,2018-10-31,2018-10-29,HAS,Hasbro Inc,"Games, Toys & Children's Vehicles (No Dolls & Bicycles)",3.0,P - Purchase,89.35,12152.0,1175179.0,1.0,1093878.0,86.42,80.03,73.99,84.49,81.58,78.57,93.15,99.5,115.02,106.41,112.09,113.57,90.01,91.75,-3.28,-10.43,-17.19,-5.44,-8.7,-12.06,4.25,11.36,28.73,19.09,25.45,27.11,0.74,2.69,False,True,False,ALPACA,
851,852,2018-10-29,2012-05-21,LKQ,Lkq Corp,Motor Vehicles & Motor Vehicle Parts & Supplies,11.0,P - Purchase,26.48,84780.0,2287999.0,4.0,2463813.0,27.14,27.6,24.13,26.19,27.16,29.27,29.53,25.98,24.78,25.0,27.37,29.82,35.14,35.33,2.49,4.23,-8.87,-1.1,2.57,10.54,11.52,-1.89,-6.42,-5.59,3.36,12.61,32.7,33.42,False,True,False,ALPACA,
852,853,2018-10-22,2018-10-18,KRYS,"Krystal Biotech, Inc.","Biological Products, (No Diagnostic Substances)",5.0,P - Purchase,21.47,536800.0,8767018.0,7.0,5949489.0,22.23,20.52,22.75,23.12,22.79,27.5,33.05,31.72,47.0,46.45,44.83,34.38,44.27,42.4,3.54,-4.42,5.96,7.69,6.15,28.09,53.94,47.74,118.91,116.35,108.8,60.13,106.19,97.48,True,True,False,ALPACA,NASDAQ
853,854,2018-10-17,2018-01-12,CCTC,Clean Coal Technologies Inc.,Crude Petroleum & Natural Gas,2.0,P - Purchase,0.0,2765063.0,58513451.0,5.0,561232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
854,855,2018-10-17,2018-10-09,EVK,"Ever-Glory International Group, Inc.",Apparel & Other Finishd Prods of Fabrics & Similar Matl,2.0,P - Purchase,3.29,399724.0,5376839.0,8.0,0.0,3.97,3.95,4.1,3.55,3.48,3.7,3.75,3.3,3.0,2.91,3.3,3.3,3.12,1.83,20.67,20.06,24.62,7.9,5.78,12.46,13.98,0.3,-8.81,-11.55,0.3,0.3,-5.17,-44.38,True,True,False,ALPACA,NASDAQ
855,856,2018-10-16,2018-10-15,AMRK,"A-Mark Precious Metals, Inc.","Jewelry, Watches, Precious Stones & Metals",2.0,P - Purchase,11.47,32298.0,1045026.0,3.0,402274.0,11.18,11.2,11.24,10.39,11.38,10.74,9.73,12.06,11.44,10.68,12.63,10.72,9.77,27.67,-2.53,-2.35,-2.01,-9.42,-0.78,-6.36,-15.17,5.14,-0.26,-6.89,10.11,-6.54,-14.82,141.24,True,True,False,ALPACA,NASDAQ
856,857,2018-10-03,2018-09-28,PLD,"Prologis, Inc.",Real Estate Investment Trusts,3.0,P - Purchase,61.51,14841.0,180799.0,9.0,595918.0,58.38,60.51,61.49,54.28,64.99,67.38,68.52,71.88,75.34,76.3,78.58,81.31,87.18,98.55,-5.09,-1.63,-0.03,-11.75,5.66,9.54,11.4,16.86,22.48,24.04,27.75,32.19,41.73,60.22,True,True,False,ALPACA,NYSE
857,858,2018-10-03,2018-08-21,BNGO,"Bionano Genomics, Inc",Laboratory Analytical Instruments,5.0,P - Purchase,6.66,31339.0,960217.0,3.0,193295.0,6.37,7.11,6.64,5.02,4.12,4.21,4.41,3.0,2.39,2.69,1.75,1.18,1.08,0.49,-4.35,6.76,-0.3,-24.62,-38.14,-36.79,-33.78,-54.95,-64.11,-59.61,-73.72,-82.28,-83.78,-92.64,True,True,False,ALPACA,NASDAQ
858,859,2018-10-03,2018-06-08,BEP,Brookfield Dtla Fund Office Trust Investor Inc.,Real Estate Investment Trusts,2.0,P - Purchase,69.88,2310.0,402554.0,1.0,57270.0,67.34,65.13,66.13,65.75,68.61,74.55,76.64,76.55,85.06,88.17,89.52,91.02,105.39,35.71,-3.63,-6.8,-5.37,-5.91,-1.82,6.68,9.67,9.54,21.72,26.17,28.11,30.25,50.82,-48.9,True,True,False,ALPACA,NYSE
