Unnamed: 0,idx,Filing_Date,Trade_Date,Ticker,Company_Name,Industry,Insider_Amount,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip
1889,1890,2020-03-11 17:18:50,2020-03-11,WRI,Weingarten Realty Investors /tx/,Real Estate Investment Trusts,3.0,P - Purchase,21.61002,35000.0,240658.0,17.0,1052006.0,12.92,14.88,14.11,17.88,16.25,17.02,16.19,15.26,20.19,20.94,21.41,24.11,26.74,0.0,-40.21,-31.14,-34.71,-17.26,-24.8,-21.24,-25.08,-29.38,-6.57,-3.1,-0.93,11.57,23.74,0.0,True,True,False
1867,1868,2020-03-12 17:41:37,2020-03-11,TDC,Teradata Corp /de/,Electronic Computers,8.0,P - Purchase,20.29,96550.0,954440.0,11.0,3140512.0,20.79,22.3,21.1,22.79,19.61,23.72,23.12,21.79,22.09,23.3,25.63,46.15,39.73,0.0,2.46,9.91,3.99,12.32,-3.35,16.9,13.95,7.39,8.87,14.83,26.32,127.45,95.81,0.0,False,True,False
1879,1880,2020-03-12 12:11:55,2020-03-11,RYAM,Rayonier Advanced Materials Inc.,"Plastic Material, Synth Resin/Rubber, Cellulos (No Glass)",6.0,P - Purchase,1.47,380900.0,1097740.0,53.0,1734517.0,1.11,1.07,1.93,2.47,2.75,3.13,4.06,4.12,6.63,6.25,7.42,8.66,9.4,0.0,-24.49,-27.21,31.29,68.03,87.07,112.93,176.19,180.27,351.02,325.17,404.76,489.12,539.46,0.0,True,True,False
1876,1877,2020-03-12 15:08:50,2020-03-11,ES,Eversource Energy,Electric Services,2.0,P - Purchase,85.497131,15432.0,69413.0,29.0,1327166.0,79.1,86.05,71.93,82.76,81.62,84.6,79.67,89.3,85.43,83.26,85.14,79.42,84.8,0.0,-7.48,0.65,-15.87,-3.2,-4.53,-1.05,-6.82,4.45,-0.08,-2.62,-0.42,-7.11,-0.82,0.0,False,True,False
1880,1881,2020-03-12 11:40:15,2020-03-10,DWSN,Dawson Geophysical Co,Oil & Gas Field Exploration Services,3.0,P - Purchase,1.53,123075.0,1155793.0,12.0,561363.0,1.09,0.98,1.3,1.45,1.45,1.8,1.81,2.06,1.77,2.16,2.62,2.66,2.61,0.0,-28.76,-35.95,-15.03,-5.23,-5.23,17.65,18.3,34.64,15.69,41.18,71.24,73.86,70.59,0.0,False,True,False
1881,1882,2020-03-12 10:50:33,2020-03-10,IBOC,International Bancshares Corp,State Commercial Banks,5.0,P - Purchase,26.928535,41343.0,368040.0,13.0,1272073.0,18.26,25.16,26.16,29.81,29.92,30.17,30.24,27.71,31.58,33.71,40.44,40.48,48.48,0.0,-32.19,-6.57,-2.85,10.7,11.11,12.04,12.3,2.9,17.27,25.18,50.18,50.32,80.03,0.0,True,True,False
1882,1883,2020-03-12 08:20:38,2020-03-10,WTRG,"Essential Utilities, Inc.",Water Supply,5.0,P - Purchase,43.266042,85409.0,224726.0,61.0,2903520.0,32.69,41.95,40.2,43.1,42.29,44.15,41.02,40.43,42.97,45.99,46.01,46.85,41.5,0.0,-24.44,-3.04,-7.09,-0.38,-2.26,2.04,-5.19,-6.55,-0.68,6.3,6.34,8.28,-4.08,0.0,False,True,False
783,784,2020-12-09 16:51:58,2020-03-10,NSIT,Insight Enterprises Inc,Catalog & Mail-Order Houses,3.0,P - Purchase,47.37,26800.0,62660.0,75.0,739221.0,38.08,44.36,53.65,52.55,47.91,54.26,59.09,61.18,70.19,73.08,79.08,86.35,96.58,0.0,-19.61,-6.35,13.26,10.94,1.14,14.55,24.74,29.15,48.17,54.27,66.94,82.29,103.88,0.0,True,True,False
1891,1892,2020-03-11 16:34:12,2020-03-10,CENX,Century Aluminum Co,Primary Production of Aluminum,2.0,P - Purchase,4.41,23000.0,159877.0,17.0,159480.0,3.25,3.65,4.94,6.58,6.98,10.44,10.34,7.98,9.77,11.65,13.25,14.53,17.14,0.0,-26.3,-17.23,12.02,49.21,58.28,136.73,134.47,80.95,121.54,164.17,200.45,229.48,288.66,0.0,True,True,False
1873,1874,2020-03-12 16:20:09,2020-03-10,AXL,American Axle & Manufacturing Holdings Inc,Motor Vehicle Parts & Accessories,19.0,P - Purchase,4.94,280043.0,1823493.0,18.0,3136479.0,3.05,3.4,4.07,8.31,7.52,6.81,8.34,6.83,8.09,8.13,8.95,10.37,11.36,0.0,-38.26,-31.17,-17.61,68.22,52.23,37.85,68.83,38.26,63.77,64.57,81.17,109.92,129.96,0.0,False,True,False
1639,1640,2020-04-08 15:07:39,2020-03-10,MXC,Mexco Energy Corp,Crude Petroleum & Natural Gas,6.0,P - Purchase,2.905,108968.0,1101102.0,11.0,406742.0,1.83,2.53,2.6,2.86,3.42,6.23,4.64,5.1,5.52,5.51,7.49,8.53,7.98,0.0,-37.01,-12.91,-10.5,-1.55,17.73,114.46,59.72,75.56,90.02,89.67,157.83,193.63,174.7,0.0,True,True,False
1901,1902,2020-03-10 16:46:24,2020-03-10,QES,Quintana Energy Services Inc.,Oil & Gas Field Services,6.0,P - Purchase,1.58,4338374.0,26022195.0,20.0,42354688.0,0.92,0.85,0.8,0.88,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.77,-46.2,-49.37,-44.3,-34.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
876,877,2020-11-18 16:30:49,2020-03-10,CAPL,Crossamerica Partners LP,Petroleum & Petroleum Products (No Bulk Stations),19.0,P - Purchase,12.130587,8882671.0,21620113.0,70.0,173248045.0,8.08,8.94,11.58,13.4,10.9,13.82,13.18,13.49,15.69,15.3,15.57,17.36,17.62,0.0,-33.39,-26.3,-4.54,10.46,-10.14,13.93,8.65,11.21,29.34,26.13,28.35,43.11,45.25,0.0,True,True,False
412,413,2021-03-04 14:27:40,2020-03-10,PCB,Pcb Bancorp,State Commercial Banks,4.0,P - Purchase,10.799799,261020.0,2163475.0,14.0,3148068.0,9.08,8.73,8.59,9.9,8.9,9.41,8.96,8.91,10.85,10.61,10.87,13.72,15.07,0.0,-15.92,-19.17,-20.46,-8.33,-17.59,-12.87,-17.04,-17.5,0.46,-1.76,0.65,27.04,39.54,0.0,True,True,False
1893,1894,2020-03-11 16:12:56,2020-03-09,ACC,American Campus Communities Inc,Real Estate Investment Trusts,9.0,P - Purchase,39.832534,48233.0,351611.0,16.0,1880027.0,26.51,31.39,28.69,36.54,30.92,33.22,34.11,34.48,39.46,40.54,40.63,41.5,40.98,0.0,-33.45,-21.2,-27.97,-8.27,-22.38,-16.6,-14.37,-13.44,-0.94,1.78,2.0,4.19,2.88,0.0,True,True,False
1904,1905,2020-03-10 16:42:17,2020-03-09,MTW,Manitowoc Co Inc,Construction Machinery & Equip,5.0,P - Purchase,10.17,165954.0,493486.0,51.0,1868232.0,8.65,9.35,8.59,11.93,10.21,10.92,8.81,8.45,11.51,12.41,16.0,15.03,19.25,0.0,-14.95,-8.06,-15.54,17.31,0.39,7.37,-13.37,-16.91,13.18,22.03,57.33,47.79,89.28,0.0,True,True,False
100,101,2021-04-16 16:52:46,2020-03-09,HD,Home Depot Inc,Lumber & Other Building Materials Dealers,15.0,P - Purchase,205.082607,152685.0,286968.0,114.0,19162941.0,182.33,193.75,224.2,248.47,241.21,272.23,271.95,277.93,269.24,259.05,268.77,276.2,290.02,0.0,-11.09,-5.53,9.32,21.16,17.62,32.74,32.61,35.52,31.28,26.31,31.05,34.68,41.42,0.0,True,True,False
1908,1909,2020-03-10 16:16:36,2020-03-09,ASPN,Aspen Aerogels Inc,Lumber & Other Construction Materials,9.0,P - Purchase,7.64,6194208.0,6709667.0,999.0,49770942.0,5.89,6.45,6.77,7.89,6.21,7.48,8.94,10.94,15.04,14.35,19.32,23.36,18.31,0.0,-22.91,-15.58,-11.39,3.27,-18.72,-2.09,17.02,43.19,96.86,87.83,152.88,205.76,139.66,0.0,True,True,False
1910,1911,2020-03-10 16:04:19,2020-03-09,GDP,Goodrich Petroleum Corp,Crude Petroleum & Natural Gas,10.0,P - Purchase,4.56,1074697.0,12230828.0,10.0,14446241.0,3.9,4.89,8.83,8.97,6.86,7.78,8.01,9.16,12.21,11.24,11.01,10.58,9.13,0.0,-14.47,7.24,93.64,96.71,50.44,70.61,75.66,100.88,167.76,146.49,141.45,132.02,100.22,0.0,True,True,False
1913,1914,2020-03-09 19:24:42,2020-03-09,GTS,Triple-S Management Corp,Accident & Health Insurance,6.0,P - Purchase,14.4,36718.0,301131.0,14.0,675133.0,13.93,15.26,15.55,20.93,18.67,18.89,18.78,19.85,22.4,22.47,23.99,23.38,25.91,0.0,-3.26,5.97,7.99,45.35,29.65,31.18,30.42,37.85,55.56,56.04,66.6,62.36,79.93,0.0,True,True,False
1833,1834,2020-03-13 21:28:22,2020-03-09,EXTN,Exterran Corp,Equipment Rental & Leasing,3.0,P - Purchase,5.92,3591323.0,7334183.0,96.0,39757738.0,5.2,4.97,5.77,8.24,5.06,5.95,4.59,4.81,4.33,4.54,5.07,5.61,3.42,0.0,-12.16,-16.05,-2.53,39.19,-14.53,0.51,-22.47,-18.75,-26.86,-23.31,-14.36,-5.24,-42.23,0.0,True,True,False
1892,1893,2020-03-11 16:31:05,2020-03-09,GPN,Global Payments Inc,Business Services,2.0,P - Purchase,164.623967,10235.0,20126.0,103.0,737256.0,144.06,147.81,172.25,186.94,167.27,171.31,169.2,174.39,197.13,191.51,188.83,191.09,200.02,0.0,-12.49,-10.21,4.63,13.56,1.61,4.06,2.78,5.93,19.75,16.33,14.7,16.08,21.5,0.0,True,True,False
948,949,2020-11-06 18:33:35,2020-03-09,GLYC,Glycomimetics Inc,Pharmaceutical Preparations,9.0,P - Purchase,3.34,7924492.0,35469528.0,29.0,43417919.0,2.32,2.71,2.96,3.16,3.73,3.78,3.46,3.4,3.59,3.56,3.86,3.82,2.9,0.0,-30.54,-18.86,-11.38,-5.39,11.68,13.17,3.59,1.8,7.49,6.59,15.57,14.37,-13.17,0.0,True,True,False
1796,1797,2020-03-16 17:44:34,2020-03-09,DOV,Dover Corp,"Construction, Mining & Materials Handling Machinery & Equip",7.0,P - Purchase,91.722982,10011.0,44857.0,29.0,700262.0,78.8,87.93,88.67,104.99,95.19,110.88,109.96,110.49,122.78,119.31,124.66,119.18,134.82,0.0,-14.09,-4.14,-3.33,14.46,3.78,20.89,19.88,20.46,33.86,30.08,35.91,29.93,46.99,0.0,True,True,False
71,72,2021-04-21 12:35:44,2020-03-06,RBB,Rbb Bancorp,State Commercial Banks,17.0,P - Purchase,16.321753,958837.0,3995334.0,32.0,18166393.0,12.7,12.28,12.33,12.14,12.87,12.43,12.51,12.07,14.83,15.14,17.38,18.26,21.3,0.0,-22.19,-24.76,-24.46,-25.62,-21.15,-23.84,-23.35,-26.05,-9.14,-7.24,6.48,11.88,30.5,0.0,True,True,False
1907,1908,2020-03-10 16:21:11,2020-03-06,PXD,Pioneer Natural Resources Co,Crude Petroleum & Natural Gas,6.0,P - Purchase,108.366297,123803.0,263728.0,88.0,14851420.0,60.02,76.11,78.23,91.23,90.43,98.5,99.61,87.49,91.56,105.32,130.57,126.91,164.87,0.0,-44.61,-29.77,-27.81,-15.81,-16.55,-9.1,-8.08,-19.26,-15.51,-2.81,20.49,17.11,52.14,0.0,False,True,False
1911,1912,2020-03-10 11:44:00,2020-03-06,GNMK,"Genmark Diagnostics, Inc.",Surgical & Medical Instruments & Apparatus,12.0,P - Purchase,5.96,356325.0,3485109.0,11.0,1753939.0,6.87,4.37,11.8,9.85,13.8,18.47,12.12,15.27,13.85,13.79,16.29,17.0,23.88,0.0,15.27,-26.68,97.99,65.27,131.54,209.9,103.36,156.21,132.38,131.38,173.32,185.23,300.67,0.0,False,True,False
1916,1917,2020-03-09 17:12:55,2020-03-06,ENBL,"Enable Midstream Partners, LP",Natural Gas Transmission,15.0,P - Purchase,5.112746,14779246.0,109620211.0,16.0,367074414.0,1.94,2.28,3.36,3.53,4.05,4.35,4.73,3.96,4.58,5.44,5.15,5.35,6.54,0.0,-62.06,-55.41,-34.28,-30.96,-20.79,-14.92,-7.49,-22.55,-10.42,6.4,0.73,4.64,27.92,0.0,False,True,False
1906,1907,2020-03-10 16:27:41,2020-03-06,CURO,Curo Group Holdings Corp.,Finance Services,6.0,P - Purchase,7.9996,108975.0,871530.0,14.0,1414847.0,4.48,4.28,7.11,7.24,7.79,7.51,7.77,7.6,8.86,8.32,13.13,16.0,14.56,0.0,-44.0,-46.5,-11.12,-9.5,-2.62,-6.12,-2.87,-5.0,10.76,4.01,64.13,100.01,82.01,0.0,True,True,False
1920,1921,2020-03-09 14:47:00,2020-03-06,BJRI,Bjs Restaurants Inc,Eating Places,9.0,P - Purchase,27.809003,1330617.0,5133455.0,35.0,45883511.0,9.2,11.41,19.76,22.02,20.84,21.0,33.0,31.34,37.71,36.16,44.74,54.5,59.51,0.0,-66.92,-58.97,-28.94,-20.82,-25.06,-24.48,18.67,12.7,35.6,30.03,60.88,95.98,114.0,0.0,False,True,False
1917,1918,2020-03-09 17:00:00,2020-03-06,QEP,"Qep Resources, Inc.",Crude Petroleum & Natural Gas,11.0,P - Purchase,1.82,401840.0,2141251.0,23.0,2500193.0,0.42,0.37,0.96,1.02,1.33,1.52,1.19,1.1,1.3,2.1,3.08,3.43,0.0,0.0,-76.92,-79.67,-47.25,-43.96,-26.92,-16.48,-34.62,-39.56,-28.57,15.38,69.23,88.46,0.0,0.0,False,True,False
1921,1922,2020-03-09 14:14:43,2020-03-06,CAKE,Cheesecake Factory Inc,Eating Places,6.0,P - Purchase,30.06,176261.0,236161.0,294.0,6124386.0,16.07,16.6,20.5,22.77,23.05,24.15,31.48,31.5,35.72,38.15,39.52,50.85,59.47,0.0,-46.54,-44.78,-31.8,-24.25,-23.32,-19.66,4.72,4.79,18.83,26.91,31.47,69.16,97.84,0.0,False,True,False
1900,1901,2020-03-10 17:12:20,2020-03-06,HES,Hess Corp,Petroleum Refining,23.0,P - Purchase,50.684278,516447.0,2740044.0,23.0,28059349.0,29.93,33.1,47.77,51.49,50.68,52.01,44.71,38.63,46.13,52.87,62.97,59.18,67.36,0.0,-40.95,-34.69,-5.75,1.59,-0.01,2.62,-11.79,-23.78,-8.99,4.31,24.24,16.76,32.9,0.0,False,True,False
1922,1923,2020-03-09 09:49:11,2020-03-05,FCX,Freeport McMoran Copper & Gold Inc,Metal Mining,12.0,P - Purchase,9.967492,9873200.0,23334729.0,73.0,219777754.0,5.43,6.78,8.78,9.82,11.57,13.91,15.76,17.11,21.31,24.72,30.73,30.97,34.63,0.0,-45.52,-31.98,-11.91,-1.48,16.08,39.55,58.11,71.66,113.8,148.01,208.3,210.71,247.43,0.0,True,True,False
32,33,2021-06-10 20:45:25,2020-03-05,TRIP,"Tripadvisor, Inc.","Computer Programming, Data Processing, Etc.",4.0,P - Purchase,23.04,8285796.0,38689479.0,27.0,301956484.0,15.8,16.49,19.13,21.87,18.95,21.13,23.75,20.12,26.51,30.72,34.78,36.6,58.54,0.0,-31.42,-28.43,-16.97,-5.08,-17.75,-8.29,3.08,-12.67,15.06,33.33,50.95,58.85,154.08,0.0,False,True,False
1924,1925,2020-03-06 15:16:39,2020-03-05,CUBI,"Customers Bancorp, Inc.",State Commercial Banks,7.0,P - Purchase,20.3,175013.0,1000385.0,21.0,3221312.0,11.26,9.35,12.23,11.71,12.11,12.24,12.74,13.19,17.09,18.84,22.13,26.49,31.4,0.0,-44.53,-53.94,-39.75,-42.32,-40.34,-39.7,-37.24,-35.02,-15.81,-7.19,9.01,30.49,54.68,0.0,False,True,False
1918,1919,2020-03-09 16:57:54,2020-03-05,XHR,"Xenia Hotels & Resorts, Inc.",Hotels & Motels,7.0,P - Purchase,14.4284,87182.0,817088.0,12.0,1444278.0,7.75,8.79,9.47,9.39,9.35,8.27,9.02,9.81,13.45,15.57,16.02,15.69,20.86,0.0,-46.29,-39.08,-34.37,-34.92,-35.2,-42.68,-37.48,-32.01,-6.78,7.91,11.03,8.74,44.58,0.0,False,True,False
1927,1928,2020-03-05 16:33:22,2020-03-05,MDRX,"Allscripts Healthcare Solutions, Inc.",Computer Integrated Systems Design,16.0,P - Purchase,7.3,346125.0,3701011.0,10.0,3912428.0,5.58,6.45,5.87,6.74,6.75,8.81,9.1,8.61,12.69,14.36,15.96,17.75,15.42,0.0,-23.56,-11.64,-19.59,-7.67,-7.53,20.68,24.66,17.95,73.84,96.71,118.63,143.15,111.23,0.0,False,True,False
622,623,2021-01-29 15:34:07,2020-03-05,BANF,Bancfirst Corp /ok/,National Commercial Banks,15.0,P - Purchase,47.562211,84995.0,563286.0,18.0,3493354.0,28.79,31.51,36.35,37.44,39.61,41.4,43.26,44.55,52.93,56.06,63.7,63.01,73.82,0.0,-39.47,-33.75,-23.57,-21.28,-16.72,-12.96,-9.05,-6.33,11.29,17.87,33.93,32.48,55.21,0.0,True,True,False
1925,1926,2020-03-06 10:52:50,2020-03-04,CTB,Cooper Tire & Rubber Co,Tires & Inner Tubes,4.0,P - Purchase,24.056408,15704.0,66926.0,31.0,507156.0,15.79,16.44,20.72,26.93,27.25,34.68,36.22,36.86,39.8,41.45,42.14,42.53,56.94,0.0,-34.36,-31.66,-13.87,11.95,13.28,44.16,50.56,53.22,65.44,72.3,75.17,76.79,136.69,0.0,False,True,False
1070,1071,2020-09-23 16:18:17,2020-03-04,TA,Travelcenters of America LLC,Auto Dealers & Gasoline Stations,7.0,P - Purchase,13.32,1623129.0,3032031.0,115.0,10859465.0,7.96,8.58,10.18,14.75,14.1,17.13,22.0,23.94,31.6,33.92,31.7,31.84,27.28,0.0,-40.24,-35.59,-23.57,10.74,5.86,28.6,65.17,79.73,137.24,154.65,137.99,139.04,104.8,0.0,True,True,False
594,595,2021-02-04 15:22:56,2020-03-04,FDBC,Fidelity D & D Bancorp Inc,National Commercial Banks,17.0,P - Purchase,49.397177,384763.0,1796123.0,27.0,11993083.0,41.39,43.42,37.21,36.37,46.78,45.84,45.56,46.29,57.57,57.17,66.82,54.68,58.29,0.0,-16.21,-12.1,-24.67,-26.37,-5.3,-7.2,-7.77,-6.29,16.55,15.74,35.27,10.69,18.0,0.0,True,True,False
1637,1638,2020-04-09 20:37:42,2020-03-04,SALM,"Salem Media Group, Inc. /de/",Radio Broadcasting Stations,7.0,P - Purchase,1.305641,1211030.0,11256974.0,12.0,2033699.0,0.87,0.84,0.85,0.89,1.12,1.64,1.02,1.01,1.02,1.08,1.5,3.21,3.07,0.0,-33.37,-35.66,-34.9,-31.83,-14.22,25.61,-21.88,-22.64,-21.88,-17.28,14.89,145.86,135.13,0.0,False,True,False
1093,1094,2020-09-15 16:33:44,2020-03-04,TRN,Trinity Industries Inc,Railroad Equipment,9.0,P - Purchase,19.891704,12180144.0,62352029.0,24.0,313904529.0,15.05,14.71,18.65,20.16,20.5,18.96,20.04,20.13,21.74,23.05,27.54,30.96,27.17,0.0,-24.34,-26.05,-6.24,1.35,3.06,-4.68,0.75,1.2,9.29,15.88,38.45,55.64,36.59,0.0,True,True,False
1689,1690,2020-03-25 10:38:49,2020-03-04,NRT,North European Oil Royalty Trust,Oil Royalty Traders,5.0,P - Purchase,3.203877,35645.0,53950.0,195.0,278030.0,2.15,2.23,3.74,3.79,2.77,3.07,3.0,2.89,2.81,2.69,3.2,3.81,4.14,0.0,-32.89,-30.4,16.73,18.29,-13.54,-4.18,-6.36,-9.8,-12.29,-16.04,-0.12,18.92,29.22,0.0,True,True,False
1928,1929,2020-03-05 14:47:21,2020-03-03,GD,General Dynamics Corp,Ship & Boat Building & Repairing,5.0,P - Purchase,157.048493,11834.0,62413.0,23.0,1477506.0,106.05,125.36,120.97,145.34,143.91,144.11,149.92,142.4,146.19,151.17,149.0,159.57,174.98,0.0,-32.47,-20.18,-22.97,-7.46,-8.37,-8.24,-4.54,-9.33,-6.91,-3.74,-5.12,1.61,11.42,0.0,False,True,False
49,50,2021-05-12 16:32:57,2020-03-03,BCOW,"1895 Bancorp of Wisconsin, Inc.","Savings Institutions, Not Federally Chartered",2.0,P - Purchase,10.75,8551.0,48990.0,21.0,91650.0,8.15,7.84,8.0,9.25,9.49,8.77,8.16,9.73,9.75,9.74,10.49,10.06,14.66,0.0,-24.19,-27.07,-25.58,-13.95,-11.72,-18.42,-24.09,-9.49,-9.3,-9.4,-2.42,-6.42,36.37,0.0,True,True,False
1898,1899,2020-03-10 17:15:25,2020-03-03,WES,"Western Midstream Partners, LP",Natural Gas Transmission,3.0,P - Purchase,11.59381,583631.0,680976.0,600.0,6527933.0,4.01,2.82,7.2,8.05,8.68,8.29,8.02,8.07,12.84,14.67,15.46,15.78,17.35,0.0,-65.41,-75.68,-37.9,-30.57,-25.13,-28.5,-30.83,-30.39,10.75,26.53,33.35,36.11,49.65,0.0,True,True,False
1952,1953,2020-03-02 16:03:25,2020-03-02,CNMD,Conmed Corp,Electromedical & Electrotherapeutic Apparatus,8.0,P - Purchase,93.465999,48338.0,113033.0,75.0,2196302.0,49.36,51.41,63.68,73.73,68.35,82.86,86.37,84.65,99.14,99.99,116.1,116.98,124.78,0.0,-47.19,-45.0,-31.87,-21.12,-26.87,-11.35,-7.59,-9.43,6.07,6.98,24.22,25.16,33.5,0.0,False,True,False
1940,1941,2020-03-03 14:59:24,2020-03-02,EQH,American Bio Medica Corp,Pharmaceutical Preparations,2.0,P - Purchase,20.563576,3237106.0,7817087.0,71.0,2951402.0,11.05,12.76,16.3,18.9,18.25,20.5,21.05,19.91,23.75,26.4,26.66,27.25,32.44,0.0,-46.26,-37.95,-20.73,-8.09,-11.25,-0.31,2.37,-3.18,15.5,28.38,29.65,32.52,57.75,0.0,False,True,False
1198,1199,2020-08-24 14:07:28,2020-03-02,AMNB,American National Bankshares Inc.,National Commercial Banks,24.0,P - Purchase,29.221172,96706.0,574120.0,20.0,2356131.0,23.96,20.24,23.5,23.6,23.11,21.35,21.77,21.8,26.22,26.13,27.54,29.71,34.2,0.0,-18.0,-30.74,-19.58,-19.24,-20.91,-26.94,-25.5,-25.4,-10.27,-10.58,-5.75,1.67,17.04,0.0,True,True,False
1330,1331,2020-07-20 17:45:33,2020-02-28,GFN,General Finance Corp,Retail Stores,16.0,P - Purchase,7.59,4414112.0,41128150.0,12.0,51630214.0,7.03,7.03,5.77,6.28,6.45,6.08,6.58,6.39,7.63,8.02,8.21,7.53,12.61,0.0,-7.38,-7.38,-23.98,-17.26,-15.02,-19.89,-13.31,-15.81,0.53,5.67,8.17,-0.79,66.14,0.0,True,True,False
1955,1956,2020-02-28 10:50:14,2020-02-28,CLSN,Celsion Corp,Pharmaceutical Preparations,8.0,P - Purchase,0.9,558013.0,1013673.0,122.0,1087484.0,0.95,0.93,1.19,2.9,4.28,1.11,1.05,0.75,0.52,0.52,0.82,1.42,2.0,0.0,5.56,3.33,32.22,222.22,375.56,23.33,16.67,-16.67,-42.22,-42.22,-8.89,57.78,122.22,0.0,True,True,False
1953,1954,2020-02-28 15:39:10,2020-02-28,UFPI,Universal Forest Products Inc,"Sawmills & Planting Mills, General",4.0,P - Purchase,45.245174,18112.0,99051.0,22.0,651158.0,37.58,36.97,37.36,45.15,48.94,56.42,60.46,56.4,52.32,53.43,54.37,57.4,69.04,0.0,-16.94,-18.29,-17.43,-0.21,8.17,24.7,33.63,24.65,15.64,18.09,20.17,26.86,52.59,0.0,False,True,False
1941,1942,2020-03-03 12:55:11,2020-02-28,SON,Sonoco Products Co,Paperboard Containers & Boxes,2.0,P - Purchase,46.102218,6000.0,17415.0,53.0,285655.0,44.25,40.44,45.27,48.4,49.55,51.28,51.71,49.4,53.47,57.32,56.8,56.96,61.14,0.0,-4.02,-12.28,-1.81,4.98,7.48,11.23,12.16,7.15,15.98,24.33,23.2,23.55,32.62,0.0,True,True,False
1944,1945,2020-03-02 18:30:42,2020-02-28,PZZA,Papa Johns International Inc,Eating Places,4.0,P - Purchase,55.901795,28570.0,121959.0,31.0,1596994.0,49.11,49.99,69.96,76.79,83.19,91.09,96.9,82.19,81.62,79.73,84.63,100.63,85.26,0.0,-12.15,-10.58,25.15,37.37,48.81,62.95,73.34,47.03,46.01,42.63,51.39,80.01,52.52,0.0,True,True,False
1934,1935,2020-03-03 21:37:54,2020-02-28,GPRO,"Gopro, Inc.",Photographic Equipment & Supplies,3.0,P - Purchase,3.58,60695.0,196566.0,45.0,231031.0,2.9,2.62,3.05,4.21,4.73,5.15,4.64,4.56,7.0,6.91,8.06,10.43,9.24,0.0,-18.99,-26.82,-14.8,17.6,32.12,43.85,29.61,27.37,95.53,93.02,125.14,191.34,158.1,0.0,True,True,False
1950,1951,2020-03-02 16:39:27,2020-02-28,SCPL,Sciplay Corp,Computer Processing & Data Preparation,8.0,P - Purchase,8.66,1224209.0,3476709.0,54.0,18143804.0,8.05,8.98,11.13,14.18,14.37,14.39,13.45,16.4,12.26,14.8,14.36,16.28,16.99,0.0,-7.04,3.7,28.52,63.74,65.94,66.17,55.31,89.38,41.57,70.9,65.82,87.99,96.19,0.0,True,True,False
1938,1939,2020-03-03 15:45:42,2020-02-28,RTN,Raytheon Co/,"Search, Detection, Navigation, Guidance, Aeronautical Sys",3.0,P - Purchase,185.66,2481.0,9922.0,33.0,468855.0,152.08,146.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.09,-20.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
1942,1943,2020-03-03 08:01:26,2020-02-28,VZ,Verizon Communications Inc,Telephone Communications (No Radiotelephone),2.0,P - Purchase,49.810764,19639.0,35034.0,128.0,1047921.0,49.07,48.66,54.27,51.37,52.17,54.3,56.09,56.22,58.35,57.96,56.3,52.63,55.11,0.0,-1.49,-2.31,8.95,3.13,4.74,9.01,12.61,12.87,17.14,16.36,13.03,5.66,10.64,0.0,False,True,False
1937,1938,2020-03-03 16:52:18,2020-02-28,IVR,Invesco Mortgage Capital Inc.,Real Estate Investment Trusts,13.0,P - Purchase,12.746379,290935.0,472125.0,161.0,4827093.0,9.53,4.61,2.38,2.6,3.87,2.98,2.71,2.48,2.78,3.15,2.99,3.57,3.5,0.0,-25.23,-63.83,-81.33,-79.6,-69.64,-76.62,-78.74,-80.54,-78.19,-75.29,-76.54,-71.99,-72.54,0.0,True,True,False
1936,1937,2020-03-03 17:59:55,2020-02-28,PEAK,"Healthpeak Properties, Inc.",Real Estate Investment Trusts,11.0,P - Purchase,29.800136,95722.0,548026.0,21.0,2518618.0,24.4,21.75,22.64,24.44,25.51,25.9,26.3,25.91,27.97,29.49,27.99,29.02,30.0,0.0,-18.12,-27.01,-24.03,-17.99,-14.4,-13.09,-11.75,-13.05,-6.14,-1.04,-6.07,-2.62,0.67,0.0,True,True,False
1935,1936,2020-03-03 18:46:10,2020-02-28,PANW,Palo Alto Networks Inc,Computer Peripheral Equipment,2.0,P - Purchase,181.46,136879.0,524007.0,35.0,28545336.0,146.48,162.23,196.29,239.95,231.95,247.3,261.0,248.67,252.05,297.29,350.75,389.65,342.0,0.0,-19.28,-10.6,8.17,32.23,27.82,36.28,43.83,37.04,38.9,63.83,93.29,114.73,88.47,0.0,True,True,False
1939,1940,2020-03-03 15:07:31,2020-02-28,MCD,McDonalds Corp,Eating Places,8.0,P - Purchase,189.358347,13473.0,115682.0,13.0,2201608.0,172.69,155.76,179.25,182.96,184.15,190.52,206.38,215.76,212.6,214.02,206.6,204.82,212.37,0.0,-8.8,-17.74,-5.34,-3.38,-2.75,0.61,8.99,13.94,12.27,13.02,9.11,8.17,12.15,0.0,False,True,False
